0.01	0.0	0.0
0.02	0.00010628122010840533	0.009174311926605479
0.03	0.00021477663230240574	0.018348623853210958
0.04	0.00032555615843733016	0.02752293577981654
0.05	0.00043869269576661535	0.036697247706421916
0.06	0.0005542622769094326	0.04587155963302753
0.07	0.0006723442402510064	0.055045871559633114
0.08	0.0007930214115781112	0.06422018348623844
0.09	0.0009163802978235948	0.07339449541284383
0.1	0.001042511293872352	0.08256880733944963
0.11	0.0011715089034676663	0.09174311926605506
0.12	0.0013034719753525314	0.10091743119266053
0.13	0.0014385039558858783	0.11009174311926623
0.14	0.0015767131594905976	0.11926605504587152
0.15	0.0017182130584192405	0.12844036697247685
0.16	0.0018631225934666524	0.13761467889908238
0.17	0.002011566507417654	0.14678899082568767
0.18	0.0021636757031945975	0.15596330275229384
0.19	0.0023195876288659768	0.16513761467889926
0.2	0.0024794466918961213	0.17431192660550462
0.21	0.0026434047052603716	0.18348623853211013
0.22	0.0028116213683223963	0.19266055045871538
0.23	0.0029842647856755337	0.20183486238532106
0.24	0.0031615120274914098	0.2110091743119266
0.25	0.0033435497353023163	0.22018348623853232
0.26	0.0035305747775737904	0.22935779816513724
0.27	0.003722794959908353	0.23853211009174305
0.28	0.0039204297952664495	0.24770642201834897
0.29	0.004123711340206184	0.2568807339449537
0.3	0.004332885103839833	0.2660550458715602
0.31	0.0045482110369921116	0.27522935779816476
0.32	0.004769964609939999	0.2844036697247709
0.33	0.004998437988128711	0.29357798165137533
0.34	0.005233941316415536	0.30275229357798145
0.35	0.005476804123711331	0.3119266055045877
0.36	0.00572737686139747	0.32110091743119207
0.37	0.005986032590621879	0.3302752293577985
0.38	0.006253168835558562	0.3394495412844031
0.39	0.006529209621993114	0.34862385321100925
0.4	0.0068146077232220745	0.35779816513761553
0.41	0.007109847138286541	0.36697247706422026
0.42	0.007415445831072534	0.3761467889908257
0.43	0.007731958762886579	0.38532110091743077
0.44	0.008059981255857529	0.39449541284403705
0.45	0.00840015273004965	0.4036697247706421
0.46	0.008753160863645195	0.4128440366972484
0.47	0.009119746233148285	0.4220183486238532
0.48	0.009500707499494632	0.4311926605504583
0.49	0.009896907216494834	0.44036697247706463
0.5	0.01030927835051545	0.4495412844036701
0.51	0.01073883161512026	0.4587155963302745
0.52	0.0111866637420487	0.4678899082568797
0.53	0.011653966831017475	0.4770642201834861
0.54	0.012142038946162637	0.4862385321100925
0.55	0.012652296157450808	0.49541284403669794
0.56	0.013186286262287208	0.5045871559633021
0.57	0.013745704467353924	0.5137614678899074
0.58	0.014332411365350746	0.5229357798165138
0.59	0.014948453608247387	0.5321100917431204
0.6	0.015596087761036213	0.5412844036697259
0.61	0.01627780792186655	0.5504587155963295
0.62	0.01699637782112012	0.559633027522935
0.63	0.01775486827033217	0.5688073394495418
0.64	0.018556701030927814	0.5779816513761474
0.65	0.019405700424499673	0.5871559633027507
0.66	0.020306154326772866	0.5963302752293572
0.67	0.02126288659793812	0.6055045871559629
0.68	0.02228134353175923	0.6146788990825695
0.69	0.023367697594501677	0.6238532110091753
0.7	0.024528972627088485	0.6330275229357784
0.71	0.02577319587628861	0.6422018348623841
0.72	0.027109583810614776	0.6513761467889907
0.73	0.028548770816811994	0.660550458715597
0.74	0.030103092783505193	0.6697247706422031
0.75	0.031786941580756005	0.6788990825688062
0.76	0.0336172120125505	0.6880733944954125
0.77	0.03561387066541711	0.6972477064220185
0.78	0.037800687285223324	0.7064220183486245
0.79	0.04020618556701026	0.7155963302752311
0.8	0.04286489419424854	0.7247706422018338
0.81	0.04581901489117976	0.7339449541284405
0.82	0.04912067919951477	0.7431192660550464
0.83	0.05283505154639175	0.7522935779816514
0.84	0.05704467353951878	0.761467889908256
0.85	0.06185567010309263	0.7706422018348615
0.86	0.06740681998413954	0.7798165137614688
0.87	0.07388316151202741	0.7889908256880741
0.88	0.08153701968134967	0.7981651376146789
0.89	0.09072164948453593	0.8073394495412842
0.9	0.10194730813287496	0.8165137614678888
0.91	0.11597938144329899	0.8256880733944968
0.92	0.13402061855670097	0.8348623853211019
0.93	0.15807560137457022	0.8440366972477064
0.94	0.1917525773195873	0.8532110091743121
0.95	0.24226804123711343	0.8623853211009166
0.96	0.326460481099656	0.8715596330275213
0.97	0.49484536082474107	0.8807339449541293
0.98	1.0	0.889908256880734
0.99	1.0	0.8990825688073402
1.0	1.0	0.9082568807339443
1.01	1.0	0.917431192660549
1.02	1.0	0.9266055045871572
1.03	1.0	0.9357798165137594
1.04	1.0	0.9449541284403683
1.05	1.0	0.9541284403669722
1.06	1.0	0.9633027522935765
1.07	1.0	0.972477064220185
1.08	1.0	0.9816513761467871
1.09	1.0	0.9908256880733959
1.1	1.0	1.0
