0.02	0.0	0.0
0.04	0.0004526935264825697	0.018518518518518545
0.06	0.0009250693802035117	0.037037037037037084
0.08	0.001418439716312058	0.05555555555555544
0.1	0.0019342359767891648	0.07407407407407418
0.12	0.0024740227610094076	0.09259259259259268
0.14	0.0030395136778115454	0.11111111111111088
0.16	0.0036325895173845396	0.12962962962962973
0.18	0.004255319148936173	0.14814814814814836
0.2	0.004909983633387894	0.16666666666666646
0.22	0.005599104143337075	0.18518518518518537
0.24	0.006325474410580801	0.20370370370370353
0.26	0.007092198581560291	0.22222222222222177
0.28	0.007902735562310028	0.24074074074074056
0.3	0.008760951188986232	0.25925925925925947
0.32	0.009671179883945837	0.27777777777777835
0.34	0.010638297872340411	0.2962962962962967
0.36	0.0116678105696637	0.314814814814814
0.38	0.0127659574468085	0.3333333333333329
0.4	0.01393983859134259	0.3518518518518517
0.42	0.01519756838905773	0.37037037037037074
0.44	0.01654846335697397	0.38888888888888856
0.46	0.018003273322422245	0.40740740740740705
0.48	0.01957446808510642	0.4259259259259259
0.5	0.021276595744680823	0.44444444444444353
0.52	0.023126734505087853	0.4629629629629624
0.54	0.02514506769825919	0.4814814814814811
0.56	0.02735562310030394	0.5
0.58	0.029787234042553155	0.5185185185185189
0.6	0.03247480403135495	0.5370370370370376
0.62	0.035460992907801366	0.5555555555555567
0.64	0.03879849812265326	0.5740740740740747
0.66	0.042553191489361646	0.5925925925925934
0.68	0.0468085106382979	0.6111111111111124
0.7	0.05167173252279632	0.629629629629628
0.72	0.057283142389525324	0.6481481481481469
0.74	0.06382978723404255	0.6666666666666659
0.76	0.07156673114119913	0.6851851851851842
0.78	0.080851063829787	0.7037037037037034
0.8	0.09219858156028357	0.7222222222222224
0.82	0.1063829787234044	0.7407407407407415
0.84	0.12462006079027375	0.7592592592592584
0.86	0.14893617021276573	0.7777777777777771
0.88	0.1829787234042554	0.796296296296296
0.9	0.23404255319148956	0.8148148148148141
0.92	0.31914893617021245	0.833333333333333
0.94	0.48936170212765967	0.8518518518518517
0.96	1.0	0.870370370370368
0.98	1.0	0.8888888888888871
1.0	1.0	0.9074074074074058
1.02	1.0	0.9259259259259248
1.04	1.0	0.9444444444444432
1.06	1.0	0.9629629629629622
1.08	1.0	0.9814814814814811
1.1	1.0	1.0
