0.01	0.0
0.02	0.00010628122010840533
0.03	0.00021477663230240574
0.04	0.00032555615843733016
0.05	0.00043869269576661535
0.06	0.0005542622769094326
0.07	0.0006723442402510064
0.08	0.0007930214115781112
0.09	0.0009163802978235948
0.1	0.001042511293872352
0.11	0.0011715089034676663
0.12	0.0013034719753525314
0.13	0.0014385039558858783
0.14	0.0015767131594905976
0.15	0.0017182130584192405
0.16	0.0018631225934666524
0.17	0.002011566507417654
0.18	0.0021636757031945975
0.19	0.0023195876288659768
0.2	0.0024794466918961213
0.21	0.0026434047052603716
0.22	0.0028116213683223963
0.23	0.0029842647856755337
0.24	0.0031615120274914098
0.25	0.0033435497353023163
0.26	0.0035305747775737904
0.27	0.003722794959908353
0.28	0.0039204297952664495
0.29	0.004123711340206184
0.3	0.004332885103839833
0.31	0.0045482110369921116
0.32	0.004769964609939999
0.33	0.004998437988128711
0.34	0.005233941316415536
0.35	0.005476804123711331
0.36	0.00572737686139747
0.37	0.005986032590621879
0.38	0.006253168835558562
0.39	0.006529209621993114
0.4	0.0068146077232220745
0.41	0.007109847138286541
0.42	0.007415445831072534
0.43	0.007731958762886579
0.44	0.008059981255857529
0.45	0.00840015273004965
0.46	0.008753160863645195
0.47	0.009119746233148285
0.48	0.009500707499494632
0.49	0.009896907216494834
0.5	0.01030927835051545
0.51	0.01073883161512026
0.52	0.0111866637420487
0.53	0.011653966831017475
0.54	0.012142038946162637
0.55	0.012652296157450808
0.56	0.013186286262287208
0.57	0.013745704467353924
0.58	0.014332411365350746
0.59	0.014948453608247387
0.6	0.015596087761036213
0.61	0.01627780792186655
0.62	0.01699637782112012
0.63	0.01775486827033217
0.64	0.018556701030927814
0.65	0.019405700424499673
0.66	0.020306154326772866
0.67	0.02126288659793812
0.68	0.02228134353175923
0.69	0.023367697594501677
0.7	0.024528972627088485
0.71	0.02577319587628861
0.72	0.027109583810614776
0.73	0.028548770816811994
0.74	0.030103092783505193
0.75	0.031786941580756005
0.76	0.0336172120125505
0.77	0.03561387066541711
0.78	0.037800687285223324
0.79	0.04020618556701026
0.8	0.04286489419424854
0.81	0.04581901489117976
0.82	0.04912067919951477
0.83	0.05283505154639175
0.84	0.05704467353951878
0.85	0.06185567010309263
0.86	0.06740681998413954
0.87	0.07388316151202741
0.88	0.08153701968134967
0.89	0.09072164948453593
0.9	0.10194730813287496
0.91	0.11597938144329899
0.92	0.13402061855670097
0.93	0.15807560137457022
0.94	0.1917525773195873
0.95	0.24226804123711343
0.96	0.326460481099656
0.97	0.49484536082474107
0.98	1.0
0.99	1.0
1.0	1.0
1.01	1.0
1.02	1.0
1.03	1.0
1.04	1.0
1.05	1.0
1.06	1.0
1.07	1.0
1.08	1.0
1.09	1.0
1.1	1.0
